t,cmd_left,cmd_right,Tu,Tr,u,v,r
168.6,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418405459099,-0.9264449839038671,1.9229484209298864
168.63333333333333,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418400892231,-0.9264449836482765,1.9229484206041998
168.66666666666666,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418396812676,-0.9264449833630014,1.9229484202802554
168.7,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418393200841,-0.9264449830555166,1.9229484199616234
168.73333333333332,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418390034352,-0.9264449827325216,1.9229484196513167
168.76666666666665,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418387288694,-0.926444982399969,1.9229484193518322
168.8,0.1,0.8,56.84944167162823,14.825432132717424,0.97204183849378,-0.9264449820630981,1.9229484190651933
168.83333333333334,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418382954575,-0.9264449817264724,1.9229484187929908
168.86666666666667,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418381311355,-0.9264449813940192,1.9229484185364256
168.9,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418379980313,-0.9264449810690721,1.9229484182963479
168.93333333333334,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418378933808,-0.926444980754414,1.9229484180732956
168.96666666666667,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418378144684,-0.9264449804523204,1.922948417867532
169.0,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418377586525,-0.9264449801646034,1.9229484176790805
169.03333333333333,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418377233859,-0.9264449798926548,1.922948417507757
169.06666666666666,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418377062331,-0.9264449796374875,1.9229484173532017
169.1,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418377048832,-0.9264449793997763,1.9229484172149076
169.13333333333333,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418377171599,-0.9264449791798973,1.9229484170922464
169.16666666666666,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418377410286,-0.9264449789779643,1.9229484169844928
169.2,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418377746003,-0.9264449787938642,1.9229484168908468
169.23333333333332,0.1,0.8,56.84944167162823,14.825432132717424,0.972041837816134,-0.9264449786272899,1.9229484168104538
169.26666666666665,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418378640362,-0.9264449784777704,1.9229484167424213
169.3,0.1,0.8,56.84944167162823,14.825432132717424,0.97204183791686,-0.9264449783446995,1.9229484166858353
169.33333333333334,0.1,0.8,56.84944167162823,14.825432132717424,0.972041837973301,-0.9264449782273615,1.9229484166397737
169.36666666666667,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418380321931,-0.9264449781249546,1.9229484166033188
169.4,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418380925034,-0.926444978036613,1.9229484165755668
169.43333333333334,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418381533253,-0.9264449779614249,1.9229484165556374
169.46666666666667,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418382138721,-0.9264449778984507,1.9229484165426796
169.5,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418382734695,-0.9264449778467371,1.922948416535879
169.53333333333333,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418383315478,-0.9264449778053305,1.9229484165344615
169.56666666666666,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418383876342,-0.9264449777732886,1.9229484165376969
169.6,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418384413452,-0.9264449777496894,1.9229484165449018
169.63333333333333,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418384923779,-0.9264449777336393,1.9229484165554407
169.66666666666666,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418385405035,-0.9264449777242801,1.9229484165687272
169.7,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418385855589,-0.9264449777207938,1.9229484165842237
169.73333333333332,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418386274398,-0.9264449777224067,1.9229484166014412
169.76666666666665,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418386660935,-0.9264449777283925,1.9229484166199384
169.8,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418387015131,-0.9264449777380741,1.9229484166393203
169.83333333333334,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418387337302,-0.9264449777508249,1.9229484166592359
169.86666666666667,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418387628099,-0.9264449777660692,1.9229484166793769
169.9,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418387888453,-0.9264449777832815,1.9229484166994748
169.93333333333334,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418388119523,-0.9264449778019864,1.9229484167192992
169.96666666666667,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418388322651,-0.9264449778217567,1.9229484167386548
170.0,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418388499324,-0.9264449778422119,1.922948416757379
170.03333333333333,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418388651132,-0.9264449778630163,1.9229484167753386
170.06666666666666,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418388779738,-0.9264449778838766,1.9229484167924284
170.1,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418388886847,-0.9264449779045396,1.9229484168085684
170.13333333333333,0.1,0.8,56.84944167162823,14.825432132717424,0.972041838897418,-0.9264449779247895,1.9229484168237
170.16666666666666,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418389043454,-0.9264449779444454,1.922948416837785
170.2,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418389096357,-0.9264449779633581,1.922948416850803
170.23333333333332,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418389134539,-0.9264449779814085,1.9229484168627489
170.26666666666665,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418389159591,-0.9264449779985034,1.9229484168736306
170.3,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418389173041,-0.9264449780145745,1.9229484168834678
170.33333333333334,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418389176341,-0.9264449780295746,1.9229484168922897
170.36666666666667,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418389170857,-0.9264449780434757,1.9229484169001332
170.4,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418389157875,-0.9264449780562667,1.9229484169070417
170.43333333333334,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418389138588,-0.926444978067951,1.9229484169130635
170.46666666666667,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418389114095,-0.9264449780785446,1.922948416918251
170.5,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418389085408,-0.9264449780880742,1.9229484169226587
170.53333333333333,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418389053447,-0.9264449780965753,1.922948416926343
170.56666666666666,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418389019041,-0.9264449781040905,1.922948416929361
170.6,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418388982934,-0.9264449781106681,1.9229484169317692
170.63333333333333,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418388945788,-0.9264449781163607,1.9229484169336244
170.66666666666666,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418388908184,-0.9264449781212242,1.922948416934981
170.7,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418388870627,-0.9264449781253162,1.9229484169358926
170.73333333333332,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418388833555,-0.9264449781286958,1.9229484169364097
170.76666666666665,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418388797334,-0.9264449781314218,1.9229484169365814
170.8,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418388762274,-0.926444978133553,1.9229484169364535
170.83333333333334,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418388728627,-0.9264449781351467,1.9229484169360689
170.86666666666667,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418388696591,-0.9264449781362588,1.922948416935468
170.9,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418388666321,-0.9264449781369429,1.9229484169346875
170.93333333333334,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418388637927,-0.9264449781372505,1.9229484169337618
170.96666666666667,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418388611484,-0.92644497813723,1.922948416932722
171.0,0.1,0.8,56.84944167162823,14.825432132717424,0.9720418388587032,-0.9264449781369273,1.922948416931596
171.03333333333333,0.1194,0.7806,55.31431644631454,14.131325022271154,0.9720418388564583,-0.926444978136385,1.922948416930409
171.06666666666666,0.1389,0.7611,53.80737958374696,13.415234015230924,0.9700287370575615,-0.9258505433195048,1.903911456029108
171.1,0.1583,0.7417,52.35127684794902,12.68469427449722,0.9665481821160845,-0.9238827522213654,1.8734099922937162
171.13333333333333,0.1778,0.7222,50.93832298857411,11.93246691099249,0.9620405835212208,-0.9201532874970363,1.8355778301075596
171.16666666666666,0.1972,0.7028,49.590302737010646,11.166665871271487,0.9568482421454859,-0.9144894946279907,1.7923671275507638
171.2,0.2167,0.6833,48.300605403661926,10.37991435682607,0.951286482266238,-0.9068428984042439,1.7450161181903836
171.23333333333332,0.2361,0.6639,47.08956345010161,9.580917733263176,0.9456150941269322,-0.8972361445269664,1.693980093772497
171.26666666666665,0.2556,0.6444,45.95163526811119,8.762205952723923,0.9400862030589215,-0.8857356159351794,1.6397373849452035
171.3,0.275,0.625,44.905101997095514,7.9330654994542815,0.9349099601856948,-0.8724319097744008,1.5823382100011145
171.33333333333334,0.2944,0.6056,43.950141123849725,7.090349433688941,0.93029310912059,-0.8574300716891506,1.5220530953312232
171.36666666666667,0.3139,0.5861,43.088383840527236,6.230755695214105,0.9264127072622199,-0.8408428736026254,1.458928652080544
171.4,0.3333,0.5667,42.33398002452703,5.364360715238821,0.9234239485739768,-0.8227775234305333,1.3928656846793044
171.43333333333334,0.3528,0.5472,41.68392844024259,4.483613297727594,0.9214784629344455,-0.8033367424051867,1.3240448137475893
171.46666666666667,0.3722,0.5278,41.149014020906286,3.5990187837602794,0.9207007405510802,-0.782612517219487,1.252300619505301
171.5,0.3917,0.5083,40.72718704974909,2.7030283793027934,0.9212104647205733,-0.7606838738357729,1.17775967229649
171.53333333333333,0.4111,0.4889,40.42549590193312,1.8064648466313065,0.9231052282759743,-0.7376118104410425,1.1001919069724209
171.56666666666666,0.4306,0.4694,40.24281259916034,0.901786463296621,0.9264755550071402,-0.7134376976329211,1.0196582878772302
171.6,0.45,0.45,40.18220160655795,-0.0,0.9313943312256965,-0.6881786810357846,0.9358463415894507
171.63333333333333,0.4694,0.4306,40.24281259916034,-0.901786463296621,0.9379240625764186,-0.6618260784881486,0.8487232056085147
171.66666666666666,0.4889,0.4111,40.42549590193312,-1.8064648466313065,0.9461110945363322,-0.6343440317097223,0.7579993216633257
171.7,0.5083,0.3917,40.72718704974909,-2.7030283793027934,0.9559915345040841,-0.6056585437625497,0.6631759268675846
171.73333333333332,0.5278,0.3722,41.14901402090629,-3.59901878376028,0.967583730218982,-0.5756588863483221,0.5639833851095977
171.76666666666665,0.5472,0.3528,41.683928440242596,-4.483613297727594,0.9808948014906098,-0.5441907665264235,0.4596893845826212
171.8,0.5667,0.3333,42.33398002452703,-5.36436071523882,0.9959073184756863,-0.511050636606169,0.34972588757059103
171.83333333333334,0.5861,0.3139,43.088383840527236,-6.230755695214105,1.0125917630872858,-0.475975549448342,0.23297729959234595
171.86666666666667,0.6056,0.2944,43.950141123849725,-7.090349433688942,1.0308842072396378,-0.4386322701108463,0.10836227868508852
171.9,0.625,0.275,44.905101997095514,-7.933065499454282,1.050703000150523,-0.39859980254718214,-0.02589805323309688
171.93333333333334,0.6444,0.2556,45.95163526811118,-8.762205952723923,1.0719092991973735,-0.35538470050461446,-0.16955699885570302
171.96666666666667,0.6639,0.2361,47.08956345010161,-9.580917733263176,1.094284873160524,-0.3086195273972346,-0.31817913722940117
172.0,0.6833,0.2167,48.300605403661926,-10.37991435682607,1.117530116114926,-0.25816218727591145,-0.46771945747914445
172.03333333333333,0.7028,0.1972,49.590302737010646,-11.166665871271487,1.141266358760542,-0.2040580717128044,-0.6149121215087449
172.06666666666666,0.7222,0.1778,50.93832298857411,-11.932466910992488,1.165102621849916,-0.1464880723559574,-0.7578634975905867
172.1,0.7417,0.1583,52.35127684794902,-12.684694274497218,1.1886218597829108,-0.0857232085712869,-0.8953169166542224
172.13333333333333,0.7611,0.1389,53.80737958374696,-13.415234015230924,1.211440823814639,-0.022085888033100506,-1.0269963117140684
172.16666666666666,0.7806,0.1194,55.31431644631455,-14.131325022271154,1.2331791535397902,0.044073475306187715,-1.1528040224345237
172.2,0.8,0.1,56.84944167162823,-14.825432132717424,1.2535114423305695,0.1123741826116798,-1.2731508154914735
172.23333333333332,0.8,0.1,56.84944167162823,-14.825432132717424,1.272125383069345,0.18241796258923887,-1.3882614296447158
172.26666666666665,0.8,0.1,56.84944167162823,-14.825432132717424,1.2865407159651072,0.2530660248331266,-1.479268231601265
172.3,0.8,0.1,56.84944167162823,-14.825432132717424,1.29686248450346,0.3228989882406668,-1.554775405757152
172.33333333333334,0.8,0.1,56.84944167162823,-14.825432132717424,1.3032796708788275,0.390981238180415,-1.6199537498856642
172.36666666666667,0.8,0.1,56.84944167162823,-14.825432132717424,1.306030864752699,0.45667652598521324,-1.677748267637822
172.4,0.8,0.1,56.84944167162823,-14.825432132717424,1.305385802640665,0.519530622948962,-1.7297506541823182
172.43333333333334,0.8,0.1,56.84944167162823,-14.825432132717424,1.3016355613220136,0.5792022334376737,-1.7767746395150061
172.46666666666667,0.8,0.1,56.84944167162823,-14.825432132717424,1.295086711719665,0.635425540563151,-1.819214822435674
172.5,0.8,0.1,56.84944167162823,-14.825432132717424,1.2860568504434424,0.6879919970111121,-1.8572615019601837
172.53333333333333,0.8,0.1,56.84944167162823,-14.825432132717424,1.274870300917434,0.7367429126441543,-1.891024493335997
172.56666666666666,0.8,0.1,56.84944167162823,-14.825432132717424,1.2618535653475278,0.7815674035557196,-1.9206011930621083
172.6,0.8,0.1,56.84944167162823,-14.825432132717424,1.2473305199498885,0.8224023778236107,-1.9461111833990428
172.63333333333333,0.8,0.1,56.84944167162823,-14.825432132717424,1.2316175343980738,0.8592326437306844,-1.9677110498269579
172.66666666666666,0.8,0.1,56.84944167162823,-14.825432132717424,1.2150187598521949,0.8920901434056582,-1.9855976739184338
172.7,0.8,0.1,56.84944167162823,-14.825432132717424,1.1978218248353152,0.9210518995080801,-2.0000049857274727
172.73333333333332,0.8,0.1,56.84944167162823,-14.825432132717424,1.1802941369801987,0.946236626298914,-2.011197214609239
172.76666666666665,0.8,0.1,56.84944167162823,-14.825432132717424,1.1626799304278237,0.9678001723927177,-2.0194605285395153
172.8,0.8,0.1,56.84944167162823,-14.825432132717424,1.145198135506611,0.9859300779808648,-2.0250942622747448
172.83333333333334,0.8,0.1,56.84944167162823,-14.825432132717424,1.128041087285686,1.0008395756496786,-2.0284025034200908
172.86666666666667,0.8,0.1,56.84944167162823,-14.825432132717424,1.1113740379373804,1.0127613629755252,-2.029686519225165
172.9,0.8,0.1,56.84944167162823,-14.825432132717424,1.0953353976132374,1.0219414431539358,-2.0292383048554012
172.93333333333334,0.8,0.1,56.84944167162823,-14.825432132717424,1.0800376009144959,1.0286332796678024,-2.027335384979276
172.96666666666667,0.8,0.1,56.84944167162823,-14.825432132717424,1.0655684806855101,1.033092452309233,-2.0242368894958904
173.0,0.8,0.1,56.84944167162823,-14.825432132717424,1.0519930263324582,1.0355719422255172,-2.020180843342774
173.03333333333333,0.8,0.1,56.84944167162823,-14.825432132717424,1.0393554080522913,1.036318118353501,-2.015382554868301
173.06666666666666,0.8,0.1,56.84944167162823,-14.825432132717424,1.0276811588597141,1.0355674499675325,-2.0100339534377967
173.1,0.8,0.1,56.84944167162823,-14.825432132717424,1.0169794207894916,1.033543931761898,-2.004303711059806
173.13333333333333,0.8,0.1,56.84944167162823,-14.825432132717424,1.0072451780749492,1.0304571792840673,-1.9983379810904363
173.16666666666666,0.8,0.1,56.84944167162823,-14.825432132717424,0.9984614168149448,1.0265011330648663,-1.9922615957879408
173.2,0.8,0.1,56.84944167162823,-14.825432132717424,0.9906011664411626,1.0218532983083979,-1.9861795802148112
173.23333333333332,0.8,0.1,56.84944167162823,-14.825432132717424,0.9836293924094454,1.016674442070881,-1.9801788597460224
173.26666666666665,0.8,0.1,56.84944167162823,-14.825432132717424,0.9775047215496817,1.0111086699699845,-1.974330059826364
173.3,0.8,0.1,56.84944167162823,-14.825432132717424,0.9721809912886121,1.0052838082082405,-1.9686893178028952
173.33333333333334,0.8,0.1,56.84944167162823,-14.825432132717424,0.9676086215811968,0.9993120228277248,-1.9633000463728367
173.36666666666667,0.8,0.1,56.84944167162823,-14.825432132717424,0.9637358140504325,0.9932906156209002,-1.958194605649447
173.4,0.8,0.1,56.84944167162823,-14.825432132717424,0.9605095868135075,0.987302944213988,-1.9533958556681361
173.43333333333334,0.8,0.1,56.84944167162823,-14.825432132717424,0.9578766560588858,0.9814194219348652,-1.9489185732390786
173.46666666666667,0.8,0.1,56.84944167162823,-14.825432132717424,0.9557841769223951,0.9756985607797282,-1.94477072651622
173.5,0.8,0.1,56.84944167162823,-14.825432132717424,0.9541803568525938,0.9701880278523434,-1.940954607743655
173.53333333333333,0.8,0.1,56.84944167162823,-14.825432132717424,0.9530149546825637,0.9649256919321255,-1.9374678296784178
173.56666666666666,0.8,0.1,56.84944167162823,-14.825432132717424,0.9522396782233904,0.9599406422825404,-1.9343041945193642
173.6,0.8,0.1,56.84944167162823,-14.825432132717424,0.9518084925123355,0.9552541664482657,-1.931454446134788
173.63333333333333,0.8,0.1,56.84944167162823,-14.825432132717424,0.9516778499999232,0.950880677655292,-1.928906917290052
173.66666666666666,0.8,0.1,56.84944167162823,-14.825432132717424,0.951806853029137,0.946828585592399,-1.9266480837062858
173.7,0.8,0.1,56.84944167162823,-14.825432132717424,0.9521573580066577,0.9431011068958748,-1.9246630363647181
173.73333333333332,0.8,0.1,56.84944167162823,-14.825432132717424,0.9526940297313738,0.9396970136656022,-1.9229358826980307
173.76666666666665,0.8,0.1,56.84944167162823,-14.825432132717424,0.9533843534553311,0.9366113198909207,-1.921450086329376
173.8,0.8,0.1,56.84944167162823,-14.825432132717424,0.9541986114220448,0.9338359068345342,-1.9201887539445652
173.83333333333334,0.8,0.1,56.84944167162823,-14.825432132717424,0.9551098298640505,0.9313600892802351,-1.9191348767957757
173.86666666666667,0.8,0.1,56.84944167162823,-14.825432132717424,0.956093701747687,0.9291711251551832,-1.9182715332928724
173.9,0.8,0.1,56.84944167162823,-14.825432132717424,0.9571284899268531,0.9272546714414887,-1.9175820581776075
173.93333333333334,0.8,0.1,56.84944167162823,-14.825432132717424,0.9581949148051225,0.9255951895385492,-1.9170501829173006
173.96666666666667,0.8,0.1,56.84944167162823,-14.825432132717424,0.9592760301022255,0.9241763033634016,-1.9166601512069492
174.0,0.8,0.1,56.84944167162823,-14.825432132717424,0.9603570898710599,0.9229811135111409,-1.9163968128324298
174.03333333333333,0.8,0.1,56.84944167162823,-14.825432132717424,0.9614254095095913,0.9219924707654428,-1.9162456986169827
174.06666666666666,0.8,0.1,56.84944167162823,-14.825432132717424,0.9624702231529353,0.9211932121696594,-1.916193078739287
174.1,0.8,0.1,56.84944167162823,-14.825432132717424,0.9634825395097073,0.9205663627569375,-1.916226006362821
174.13333333333333,0.8,0.1,56.84944167162823,-14.825432132717424,0.9644549979189432,0.9200953059049456,-1.9163323482406682
174.16666666666666,0.8,0.1,56.84944167162823,-14.825432132717424,0.9653817261456304,0.9197639251358012,-1.9165008037453168
174.2,0.8,0.1,56.84944167162823,-14.825432132717424,0.9662582012007352,0.9195567200310455,-1.9167209136077785
174.23333333333332,0.8,0.1,56.84944167162823,-14.825432132717424,0.9670811142626227,0.9194588987795366,-1.9169830595239956
174.26666666666665,0.8,0.1,56.84944167162823,-14.825432132717424,0.9678482405884494,0.9194564497259571,-1.917278455689716
174.3,0.8,0.1,56.84944167162823,-14.825432132717424,0.9685583151343409,0.9195361941411953,-1.9175991332498357
174.33333333333334,0.8,0.1,56.84944167162823,-14.825432132717424,0.9692109144501718,0.9196858222942391,-1.9179379185880103
174.36666666666667,0.8,0.1,56.84944167162823,-14.825432132717424,0.9698063452770542,0.9198939147689249,-1.91828840633178
174.4,0.8,0.1,56.84944167162823,-14.825432132717424,0.9703455401519534,0.9201499508379878,-1.9186449279033415
174.43333333333334,0.8,0.1,56.84944167162823,-14.825432132717424,0.9708299602131407,0.9204443055812093,-1.919002516403361
174.46666666666667,0.8,0.1,56.84944167162823,-14.825432132717424,0.9712615053015535,0.920768237313751,-1.9193568685726219
174.5,0.8,0.1,56.84944167162823,-14.825432132717424,0.9716424313657845,0.9211138667746473,-1.9197043045324331
174.53333333333333,0.8,0.1,56.84944167162823,-14.825432132717424,0.9719752751016831,0.9214741494135708,-1.9200417259588198
174.56666666666666,0.8,0.1,56.84944167162823,-14.825432132717424,0.9722627856907811,0.9218428420060949,-1.920366573297274
174.6,0.8,0.1,56.84944167162823,-14.825432132717424,0.9725078634443836,0.9222144647235478,-1.9206767825743942
174.63333333333333,0.8,0.1,56.84944167162823,-14.825432132717424,0.9727135051116242,0.9225842596830456,-1.920970742310488
174.66666666666666,0.8,0.1,56.84944167162823,-14.825432132717424,0.9728827555695306,0.922948146906384,-1.9212472509837097
174.7,0.8,0.1,56.84944167162823,-14.825432132717424,0.9730186655806389,0.9233026785231652,-1.9215054754422909
174.73333333333332,0.8,0.1,56.84944167162823,-14.825432132717424,0.9731242552783894,0.923644991963946,-1.921744910607602
174.76666666666665,0.8,0.1,56.84944167162823,-14.825432132717424,0.9732024830218816,0.9239727628034562,-1.9219653407579325
174.8,0.8,0.1,56.84944167162823,-14.825432132717424,0.9732562192490103,0.9242841578322029,-1.9221668026316545
174.83333333333334,0.8,0.1,56.84944167162823,-14.825432132717424,0.9732882249499957,0.9245777888572514,-1.9223495505395094
174.86666666666667,0.8,0.1,56.84944167162823,-14.825432132717424,0.9733011343812918,0.9248526676598131,-1.9225140236296123
174.9,0.8,0.1,56.84944167162823,-14.825432132717424,0.9732974416422688,0.9251081624686517,-1.9226608154058884
174.93333333333334,0.8,0.1,56.84944167162823,-14.825432132717424,0.9732794907433623,0.9253439562443702,-1.9227906455613173
174.96666666666667,0.8,0.1,56.84944167162823,-14.825432132717424,0.9732494688040455,0.9255600070104633,-1.9229043341518306
175.0,0.8,0.1,56.84944167162823,-14.825432132717424,0.9732094020314892,0.9257565104126723,-1.923002778105073
175.03333333333333,0.8,0.1,56.84944167162823,-14.825432132717424,0.973161154145645,0.9259338646386773,-1.9230869300305535
175.06666666666666,0.8,0.1,56.84944167162823,-14.825432132717424,0.9731064269332583,0.9260926377854724,-1.9231577792739245
175.1,0.8,0.1,56.84944167162823,-14.825432132717424,0.9730467626315528,0.9262335377218144,-1.92321633513811
175.13333333333333,0.8,0.1,56.84944167162823,-14.825432132717424,0.9729835478616335,0.9263573844578034,-1.9232636121776077
175.16666666666666,0.8,0.1,56.84944167162823,-14.825432132717424,0.9729180188516644,0.9264650850027732,-1.9233006174592668
175.2,0.8,0.1,56.84944167162823,-14.825432132717424,0.9728512677102549,0.9265576106660656,-1.9233283396729692
175.23333333333332,0.8,0.1,56.84944167162823,-14.825432132717424,0.9727842495309591,0.9266359767326947,-1.9233477399686327
175.26666666666665,0.8,0.1,56.84944167162823,-14.825432132717424,0.9727177901290747,0.9267012244271504,-1.9233597443915222
175.3,0.8,0.1,56.84944167162823,-14.825432132717424,0.9726525942318215,0.9267544050633604,-1.9233652377857164
175.33333333333334,0.8,0.1,56.84944167162823,-14.825432132717424,0.9725892539622883,0.9267965662668715,-1.9233650590354303
175.36666666666667,0.8,0.1,56.84944167162823,-14.825432132717424,0.972528257476099,0.9268287401463271,-1.9233599975154856
175.4,0.8,0.1,56.84944167162823,-14.825432132717424,0.9724699976274481,0.9268519332850285,-1.9233507906252423
175.43333333333334,0.8,0.1,56.84944167162823,-14.825432132717424,0.9724147805578972,0.926867118419491,-1.9233381222845456
175.46666666666667,0.8,0.1,56.84944167162823,-14.825432132717424,0.9723628341170142,0.9268752276701651,-1.9233226222754385
175.5,0.8,0.1,56.84944167162823,-14.825432132717424,0.9723143160385604,0.9268771471896124,-1.9233048663193495
175.53333333333333,0.8,0.1,56.84944167162823,-14.825432132717424,0.9722693218094276,0.9268737130951624,-1.9232853767859728
175.56666666666666,0.8,0.1,56.84944167162823,-14.825432132717424,0.9722278921809044,0.9268657085561729,-1.9232646239369682
175.6,0.8,0.1,56.84944167162823,-14.825432132717424,0.9721900202831155,0.9268538619102588,-1.923243027614746
175.63333333333333,0.8,0.1,56.84944167162823,-14.825432132717424,0.972155658313631,0.9268388456880217,-1.9232209592938527
175.66666666666666,0.8,0.1,56.84944167162823,-14.825432132717424,0.9721247237803402,0.9268212764317161,-1.9231987444197116
175.7,0.8,0.1,56.84944167162823,-14.825432132717424,0.9720971052867396,0.9268017151997554,-1.92317666496662
175.73333333333332,0.8,0.1,56.84944167162823,-14.825432132717424,0.972072667854867,0.9267806686558261,-1.923154962153859
175.76666666666665,0.8,0.1,56.84944167162823,-14.825432132717424,0.9720512577872533,0.9267585906485053,-1.9231338392654969
175.8,0.8,0.1,56.84944167162823,-14.825432132717424,0.9720327070745424,0.926735884194544,-1.9231134645258872
175.83333333333334,0.8,0.1,56.84944167162823,-14.825432132717424,0.9720168373598772,0.9267129037862675,-1.923093973988962
175.86666666666667,0.8,0.1,56.84944167162823,-14.825432132717424,0.9720034634748581,0.9266899579507747,-1.923075474405144
175.9,0.8,0.1,56.84944167162823,-14.825432132717424,0.9719923965648821,0.9266673119956997,-1.9230580460350624
175.93333333333334,0.8,0.1,56.84944167162823,-14.825432132717424,0.9719834468240524,0.9266451908831722,-1.9230417453842183
175.96666666666667,0.8,0.1,56.84944167162823,-14.825432132717424,0.9719764258616487,0.9266237821802242,-1.9230266078373097
176.0,0.8,0.1,56.84944167162823,-14.825432132717424,0.9719711487234448,0.9266032390401917,-1.923012650175106
176.03333333333333,0.8,0.1,56.84944167162823,-14.825432132717424,0.9719674355919922,0.9265836831756228,-1.9229998729605469
176.06666666666666,0.8,0.1,56.84944167162823,-14.825432132717424,0.9719651131904241,0.9265652077888034,-1.922988262784156
176.1,0.8,0.1,56.84944167162823,-14.825432132717424,0.9719640159144182,0.9265478804312316,-1.9229777943618966
176.13333333333333,0.8,0.1,56.84944167162823,-14.825432132717424,0.9719639867167331,0.9265317457682009,-1.9229684324813119
176.16666666666666,0.8,0.1,56.84944167162823,-14.825432132717424,0.97196487776826,0.9265168282290914,-1.9229601337941442
176.2,0.8,0.1,56.84944167162823,-14.825432132717424,0.9719665509188332,0.9265031345280188,-1.922952848455699
176.23333333333332,0.8,0.1,56.84944167162823,-14.825432132717424,0.9719688779801752,0.9264906560431522,-1.9229465216129777
176.26666666666665,0.8,0.1,56.84944167162823,-14.825432132717424,0.9719717408523354,0.9264793710463083,-1.9229410947450998
176.3,0.8,0.1,56.84944167162823,-14.825432132717424,0.9719750315138606,0.9264692467773588,-1.9229365068607818
176.33333333333334,0.8,0.1,56.84944167162823,-14.825432132717424,0.9719786518947232,0.9264602413605767,-1.922932695558654
176.36666666666667,0.8,0.1,56.84944167162823,-14.825432132717424,0.9719825136497783,0.9264523055623098,-1.9229295979570011
176.4,0.8,0.1,56.84944167162823,-14.825432132717424,0.9719865378492152,0.9264453843913211,-1.9229271515001312
176.43333333333334,0.8,0.1,56.84944167162823,-14.825432132717424,0.9719906546011684,0.9264394185448033,-1.922925294649023
