t,cmd_left,cmd_right
330.0667,0.4549,-0.4549
330.1000,0.4435,-0.4435
330.1333,0.4319,-0.4319
330.1667,0.4200,-0.4200
330.2000,0.4079,-0.4079
330.2333,0.3955,-0.3955
330.2667,0.3829,-0.3829
330.3000,0.3701,-0.3701
330.3333,0.3570,-0.3570
330.3667,0.3437,-0.3437
330.4000,0.3302,-0.3302
330.4333,0.3165,-0.3165
330.4667,0.3026,-0.3026
330.5000,0.2885,-0.2885
330.5333,0.2741,-0.2741
330.5667,0.2596,-0.2596
330.6000,0.2449,-0.2449
330.6333,0.2300,-0.2300
330.6667,0.2149,-0.2149
330.7000,0.1997,-0.1997
330.7333,0.1843,-0.1843
330.7667,0.1687,-0.1687
330.8000,0.1530,-0.1530
330.8333,0.1371,-0.1371
330.8667,0.1211,-0.1211
330.9000,0.1050,-0.1050
330.9333,0.0888,-0.0888
330.9667,0.0724,-0.0724
331.0000,0.0560,-0.0560
331.0333,0.0394,-0.0394
331.0667,0.0228,-0.0228
331.1000,0.0061,-0.0061
331.1333,-0.0107,0.0107
331.1667,-0.0275,0.0275
331.2000,-0.0444,0.0444
331.2333,-0.0613,0.0613
331.2667,-0.0782,0.0782
331.3000,-0.0951,0.0951
331.3333,-0.1121,0.1121
331.3667,-0.1290,0.1290
331.4000,-0.1459,0.1459
331.4333,-0.1628,0.1628
331.4667,-0.1797,0.1797
331.5000,-0.1965,0.1965
331.5333,-0.2132,0.2132
331.5667,-0.2299,0.2299
331.6000,-0.2465,0.2465
331.6333,-0.2630,0.2630
331.6667,-0.2793,0.2793
331.7000,-0.2956,0.2956
331.7333,-0.3117,0.3117
331.7667,-0.3277,0.3277
331.8000,-0.3435,0.3435
331.8333,-0.3591,0.3591
331.8667,-0.3745,0.3745
331.9000,-0.3898,0.3898
331.9333,-0.4048,0.4048
331.9667,-0.4196,0.4196
332.0000,-0.4342,0.4342
332.0333,-0.4485,0.4485
332.0667,-0.4625,0.4625
332.1000,-0.4763,0.4763
332.1333,-0.4898,0.4898
332.1667,-0.5029,0.5029
332.2000,-0.5158,0.5158
332.2333,-0.5283,0.5283
332.2667,-0.5405,0.5405
332.3000,-0.5523,0.5523
332.3333,-0.5638,0.5638
332.3667,-0.5749,0.5749
332.4000,-0.5856,0.5856
332.4333,-0.5959,0.5959
332.4667,-0.6057,0.6057
332.5000,-0.6152,0.6152
332.5333,-0.6242,0.6242
332.5667,-0.6327,0.6327
332.6000,-0.6408,0.6408
332.6333,-0.6485,0.6485
332.6667,-0.6556,0.6556
332.7000,-0.6622,0.6622
332.7333,-0.6684,0.6684
332.7667,-0.6740,0.6740
332.8000,-0.6791,0.6791
332.8333,-0.6836,0.6836
332.8667,-0.6876,0.6876
332.9000,-0.6911,0.6911
332.9333,-0.6940,0.6940
332.9667,-0.6964,0.6964
333.0000,-0.6981,0.6981
333.0333,-0.6993,0.6993
333.0667,-0.6999,0.6999
333.1000,-0.6999,0.6999
333.1333,-0.6993,0.6993
333.1667,-0.6981,0.6981
333.2000,-0.6963,0.6963
333.2333,-0.6939,0.6939
333.2667,-0.6909,0.6909
333.3000,-0.6873,0.6873
333.3333,-0.6830,0.6830
333.3667,-0.6781,0.6781
333.4000,-0.6726,0.6726
333.4333,-0.6665,0.6665
333.4667,-0.6597,0.6597
333.5000,-0.6523,0.6523
333.5333,-0.6444,0.6444
333.5667,-0.6357,0.6357
333.6000,-0.6265,0.6265
333.6333,-0.6167,0.6167
333.6667,-0.6062,0.6062
333.7000,-0.5952,0.5952
333.7333,-0.5835,0.5835
333.7667,-0.5713,0.5713
333.8000,-0.5585,0.5585
333.8333,-0.5451,0.5451
333.8667,-0.5311,0.5311
333.9000,-0.5166,0.5166
333.9333,-0.5015,0.5015
333.9667,-0.4859,0.4859
334.0000,-0.4697,0.4697
334.0333,-0.4531,0.4531
334.0667,-0.4359,0.4359
334.1000,-0.4183,0.4183
334.1333,-0.4001,0.4001
334.1667,-0.3816,0.3816
334.2000,-0.3625,0.3625
334.2333,-0.3431,0.3431
334.2667,-0.3232,0.3232
334.3000,-0.3030,0.3030
334.3333,-0.2823,0.2823
334.3667,-0.2613,0.2613
334.4000,-0.2400,0.2400
334.4333,-0.2184,0.2184
334.4667,-0.1965,0.1965
334.5000,-0.1743,0.1743
334.5333,-0.1518,0.1518
334.5667,-0.1292,0.1292
334.6000,-0.1063,0.1063
334.6333,-0.0832,0.0832
334.6667,-0.0600,0.0600
334.7000,-0.0367,0.0367
334.7333,-0.0133,0.0133
334.7667,0.0102,-0.0102
334.8000,0.0338,-0.0338
334.8333,0.0574,-0.0574
334.8667,0.0810,-0.0810
334.9000,0.1045,-0.1045
334.9333,0.1280,-0.1280
334.9667,0.1514,-0.1514
335.0000,0.1747,-0.1747
335.0333,0.1979,-0.1979
335.0667,0.2208,-0.2208
335.1000,0.2436,-0.2436
335.1333,0.2661,-0.2661
335.1667,0.2884,-0.2884
335.2000,0.3104,-0.3104
335.2333,0.3320,-0.3320
335.2667,0.3533,-0.3533
335.3000,0.3743,-0.3743
335.3333,0.3948,-0.3948
335.3667,0.4149,-0.4149
335.4000,0.4345,-0.4345
335.4333,0.4536,-0.4536
335.4667,0.4723,-0.4723
335.5000,0.4903,-0.4903
335.5333,0.5078,-0.5078
335.5667,0.5247,-0.5247
335.6000,0.5409,-0.5409
335.6333,0.5565,-0.5565
335.6667,0.5714,-0.5714
335.7000,0.5856,-0.5856
335.7333,0.5991,-0.5991
335.7667,0.6118,-0.6118
335.8000,0.6238,-0.6238
335.8333,0.6349,-0.6349
335.8667,0.6453,-0.6453
335.9000,0.6548,-0.6548
335.9333,0.6634,-0.6634
335.9667,0.6712,-0.6712
336.0000,0.6780,-0.6780
336.0333,0.6840,-0.6840
336.0667,0.6891,-0.6891
336.1000,0.6932,-0.6932
336.1333,0.6963,-0.6963
336.1667,0.6985,-0.6985
336.2000,0.6997,-0.6997
336.2333,0.7000,-0.7000
336.2667,0.6992,-0.6992
336.3000,0.6975,-0.6975
336.3333,0.6948,-0.6948
336.3667,0.6910,-0.6910
336.4000,0.6863,-0.6863
336.4333,0.6806,-0.6806
336.4667,0.6738,-0.6738
336.5000,0.6661,-0.6661
336.5333,0.6574,-0.6574
336.5667,0.6477,-0.6477
336.6000,0.6370,-0.6370
336.6333,0.6253,-0.6253
336.6667,0.6127,-0.6127
336.7000,0.5991,-0.5991
336.7333,0.5846,-0.5846
336.7667,0.5692,-0.5692
336.8000,0.5529,-0.5529
336.8333,0.5357,-0.5357
336.8667,0.5177,-0.5177
336.9000,0.4988,-0.4988
336.9333,0.4791,-0.4791
336.9667,0.4586,-0.4586
337.0000,0.4374,-0.4374
337.0333,0.4154,-0.4154
337.0667,0.3927,-0.3927
337.1000,0.3693,-0.3693
337.1333,0.3453,-0.3453
337.1667,0.3207,-0.3207
337.2000,0.2956,-0.2956
337.2333,0.2699,-0.2699
337.2667,0.2437,-0.2437
337.3000,0.2170,-0.2170
337.3333,0.1900,-0.1900
337.3667,0.1625,-0.1625
337.4000,0.1348,-0.1348
337.4333,0.1068,-0.1068
337.4667,0.0785,-0.0785
337.5000,0.0500,-0.0500
337.5333,0.0214,-0.0214
337.5667,-0.0073,0.0073
337.6000,-0.0361,0.0361
337.6333,-0.0648,0.0648
337.6667,-0.0935,0.0935
337.7000,-0.1222,0.1222
337.7333,-0.1506,0.1506
337.7667,-0.1789,0.1789
337.8000,-0.2069,0.2069
337.8333,-0.2346,0.2346
337.8667,-0.2620,0.2620
337.9000,-0.2890,0.2890
337.9333,-0.3155,0.3155
337.9667,-0.3415,0.3415
338.0000,-0.3669,0.3669
338.0333,-0.3918,0.3918
338.0667,-0.4160,0.4160
338.1000,-0.4395,0.4395
338.1333,-0.4623,0.4623
338.1667,-0.4842,0.4842
338.2000,-0.5054,0.5054
338.2333,-0.5256,0.5256
338.2667,-0.5450,0.5450
338.3000,-0.5633,0.5633
338.3333,-0.5807,0.5807
338.3667,-0.5970,0.5970
338.4000,-0.6122,0.6122
338.4333,-0.6264,0.6264
338.4667,-0.6393,0.6393
338.5000,-0.6511,0.6511
338.5333,-0.6617,0.6617
338.5667,-0.6710,0.6710
338.6000,-0.6791,0.6791
338.6333,-0.6859,0.6859
338.6667,-0.6914,0.6914
338.7000,-0.6955,0.6955
338.7333,-0.6983,0.6983
338.7667,-0.6998,0.6998
338.8000,-0.6999,0.6999
338.8333,-0.6986,0.6986
338.8667,-0.6959,0.6959
338.9000,-0.6918,0.6918
338.9333,-0.6864,0.6864
338.9667,-0.6795,0.6795
339.0000,-0.6713,0.6713
339.0333,-0.6618,0.6618
339.0667,-0.6508,0.6508
339.1000,-0.6385,0.6385
339.1333,-0.6249,0.6249
339.1667,-0.6100,0.6100
339.2000,-0.5938,0.5938
339.2333,-0.5764,0.5764
339.2667,-0.5577,0.5577
339.3000,-0.5378,0.5378
339.3333,-0.5168,0.5168
339.3667,-0.4947,0.4947
339.4000,-0.4714,0.4714
339.4333,-0.4471,0.4471
339.4667,-0.4219,0.4219
339.5000,-0.3956,0.3956
339.5333,-0.3685,0.3685
339.5667,-0.3406,0.3406
339.6000,-0.3118,0.3118
339.6333,-0.2824,0.2824
339.6667,-0.2522,0.2522
339.7000,-0.2215,0.2215
339.7333,-0.1902,0.1902
339.7667,-0.1584,0.1584
339.8000,-0.1263,0.1263
339.8333,-0.0937,0.0937
339.8667,-0.0610,0.0610
339.9000,-0.0280,0.0280
339.9333,0.0051,-0.0051
339.9667,0.0383,-0.0383
340.0000,0.0714,-0.0714
340.0333,0.1044,-0.1044
340.0667,0.1373,-0.1373
340.1000,0.1699,-0.1699
340.1333,0.2021,-0.2021
340.1667,0.2340,-0.2340
340.2000,0.2654,-0.2654
340.2333,0.2962,-0.2962
340.2667,0.3264,-0.3264
340.3000,0.3559,-0.3559
340.3333,0.3847,-0.3847
340.3667,0.4125,-0.4125
340.4000,0.4395,-0.4395
340.4333,0.4654,-0.4654
340.4667,0.4904,-0.4904
340.5000,0.5141,-0.5141
340.5333,0.5367,-0.5367
340.5667,0.5581,-0.5581
340.6000,0.5781,-0.5781
340.6333,0.5968,-0.5968
340.6667,0.6141,-0.6141
340.7000,0.6299,-0.6299
340.7333,0.6442,-0.6442
340.7667,0.6570,-0.6570
340.8000,0.6682,-0.6682
340.8333,0.6777,-0.6777
340.8667,0.6856,-0.6856
340.9000,0.6918,-0.6918
340.9333,0.6963,-0.6963
340.9667,0.6990,-0.6990
341.0000,0.7000,-0.7000
341.0333,0.6992,-0.6992
341.0667,0.6967,-0.6967
341.1000,0.6924,-0.6924
341.1333,0.6863,-0.6863
341.1667,0.6785,-0.6785
341.2000,0.6689,-0.6689
341.2333,0.6575,-0.6575
341.2667,0.6445,-0.6445
341.3000,0.6297,-0.6297
341.3333,0.6133,-0.6133
341.3667,0.5953,-0.5953
341.4000,0.5757,-0.5757
341.4333,0.5545,-0.5545
341.4667,0.5318,-0.5318
341.5000,0.5077,-0.5077
341.5333,0.4822,-0.4822
341.5667,0.4554,-0.4554
341.6000,0.4273,-0.4273
341.6333,0.3980,-0.3980
341.6667,0.3676,-0.3676
341.7000,0.3362,-0.3362
341.7333,0.3038,-0.3038
341.7667,0.2705,-0.2705
341.8000,0.2364,-0.2364
341.8333,0.2016,-0.2016
341.8667,0.1662,-0.1662
341.9000,0.1303,-0.1303
341.9333,0.0939,-0.0939
341.9667,0.0572,-0.0572
342.0000,0.0204,-0.0204
342.0333,-0.0166,0.0166
342.0667,-0.0537,0.0537
342.1000,-0.0906,0.0906
342.1333,-0.1273,0.1273
342.1667,-0.1638,0.1638
342.2000,-0.1998,0.1998
342.2333,-0.2353,0.2353
342.2667,-0.2702,0.2702
342.3000,-0.3044,0.3044
342.3333,-0.3378,0.3378
342.3667,-0.3703,0.3703
342.4000,-0.4017,0.4017
342.4333,-0.4320,0.4320
342.4667,-0.4611,0.4611
342.5000,-0.4889,0.4889
342.5333,-0.5153,0.5153
342.5667,-0.5403,0.5403
342.6000,-0.5637,0.5637
342.6333,-0.5854,0.5854
342.6667,-0.6055,0.6055
342.7000,-0.6238,0.6238
342.7333,-0.6402,0.6402
342.7667,-0.6548,0.6548
342.8000,-0.6674,0.6674
342.8333,-0.6780,0.6780
342.8667,-0.6865,0.6865
342.9000,-0.6930,0.6930
342.9333,-0.6974,0.6974
342.9667,-0.6997,0.6997
343.0000,-0.6998,0.6998
343.0333,-0.6978,0.6978
343.0667,-0.6936,0.6936
343.1000,-0.6872,0.6872
343.1333,-0.6787,0.6787
343.1667,-0.6681,0.6681
343.2000,-0.6553,0.6553
343.2333,-0.6405,0.6405
343.2667,-0.6237,0.6237
343.3000,-0.6048,0.6048
343.3333,-0.5840,0.5840
343.3667,-0.5614,0.5614
343.4000,-0.5368,0.5368
343.4333,-0.5106,0.5106
343.4667,-0.4826,0.4826
343.5000,-0.4531,0.4531
343.5333,-0.4220,0.4220
343.5667,-0.3896,0.3896
343.6000,-0.3558,0.3558
343.6333,-0.3208,0.3208
343.6667,-0.2847,0.2847
343.7000,-0.2476,0.2476
343.7333,-0.2097,0.2097
343.7667,-0.1710,0.1710
343.8000,-0.1316,0.1316
343.8333,-0.0918,0.0918
343.8667,-0.0516,0.0516
343.9000,-0.0112,0.0112
343.9333,0.0293,-0.0293
343.9667,0.0698,-0.0698
344.0000,0.1101,-0.1101
344.0333,0.1502,-0.1502
344.0667,0.1897,-0.1897
344.1000,0.2287,-0.2287
344.1333,0.2669,-0.2669
344.1667,0.3043,-0.3043
344.2000,0.3407,-0.3407
344.2333,0.3760,-0.3760
344.2667,0.4101,-0.4101
344.3000,0.4427,-0.4427
344.3333,0.4739,-0.4739
344.3667,0.5035,-0.5035
344.4000,0.5314,-0.5314
344.4333,0.5574,-0.5574
344.4667,0.5815,-0.5815
344.5000,0.6037,-0.6037
344.5333,0.6237,-0.6237
344.5667,0.6415,-0.6415
344.6000,0.6571,-0.6571
344.6333,0.6703,-0.6703
344.6667,0.6812,-0.6812
344.7000,0.6896,-0.6896
344.7333,0.6956,-0.6956
344.7667,0.6990,-0.6990
344.8000,0.7000,-0.7000
344.8333,0.6984,-0.6984
344.8667,0.6942,-0.6942
344.9000,0.6875,-0.6875
344.9333,0.6783,-0.6783
344.9667,0.6666,-0.6666
345.0000,0.6524,-0.6524
345.0333,0.6358,-0.6358
345.0667,0.6167,-0.6167
345.1000,0.5954,-0.5954
345.1333,0.5718,-0.5718
345.1667,0.5461,-0.5461
345.2000,0.5182,-0.5182
345.2333,0.4884,-0.4884
345.2667,0.4567,-0.4567
345.3000,0.4232,-0.4232
345.3333,0.3881,-0.3881
345.3667,0.3514,-0.3514
345.4000,0.3133,-0.3133
345.4333,0.2740,-0.2740
345.4667,0.2336,-0.2336
345.5000,0.1922,-0.1922
345.5333,0.1500,-0.1500
345.5667,0.1072,-0.1072
345.6000,0.0639,-0.0639
345.6333,0.0203,-0.0203
345.6667,-0.0235,0.0235
345.7000,-0.0672,0.0672
345.7333,-0.1107,0.1107
345.7667,-0.1538,0.1538
345.8000,-0.1964,0.1964
345.8333,-0.2383,0.2383
345.8667,-0.2793,0.2793
345.9000,-0.3192,0.3192
345.9333,-0.3579,0.3579
345.9667,-0.3953,0.3953
346.0000,-0.4311,0.4311
346.0333,-0.4652,0.4652
346.0667,-0.4975,0.4975
346.1000,-0.5278,0.5278
346.1333,-0.5560,0.5560
346.1667,-0.5820,0.5820
346.2000,-0.6057,0.6057
346.2333,-0.6269,0.6269
346.2667,-0.6456,0.6456
346.3000,-0.6616,0.6616
346.3333,-0.6749,0.6749
346.3667,-0.6855,0.6855
346.4000,-0.6932,0.6932
346.4333,-0.6980,0.6980
346.4667,-0.7000,0.7000
346.5000,-0.6990,0.6990
346.5333,-0.6951,0.6951
346.5667,-0.6882,0.6882
346.6000,-0.6784,0.6784
346.6333,-0.6658,0.6658
346.6667,-0.6503,0.6503
346.7000,-0.6320,0.6320
346.7333,-0.6110,0.6110
346.7667,-0.5874,0.5874
346.8000,-0.5612,0.5612
346.8333,-0.5326,0.5326
346.8667,-0.5016,0.5016
346.9000,-0.4684,0.4684
346.9333,-0.4332,0.4332
346.9667,-0.3960,0.3960
347.0000,-0.3570,0.3570
347.0333,-0.3165,0.3165
347.0667,-0.2744,0.2744
347.1000,-0.2312,0.2312
347.1333,-0.1868,0.1868
347.1667,-0.1416,0.1416
347.2000,-0.0957,0.0957
347.2333,-0.0493,0.0493
347.2667,-0.0026,0.0026
347.3000,0.0442,-0.0442
347.3333,0.0908,-0.0908
347.3667,0.1371,-0.1371
347.4000,0.1828,-0.1828
347.4333,0.2278,-0.2278
347.4667,0.2717,-0.2717
347.5000,0.3146,-0.3146
347.5333,0.3560,-0.3560
347.5667,0.3959,-0.3959
347.6000,0.4340,-0.4340
347.6333,0.4702,-0.4702
347.6667,0.5042,-0.5042
347.7000,0.5360,-0.5360
347.7333,0.5653,-0.5653
347.7667,0.5921,-0.5921
347.8000,0.6162,-0.6162
347.8333,0.6374,-0.6374
347.8667,0.6557,-0.6557
347.9000,0.6709,-0.6709
347.9333,0.6830,-0.6830
347.9667,0.6919,-0.6919
348.0000,0.6976,-0.6976
348.0333,0.6999,-0.6999
348.0667,0.6990,-0.6990
348.1000,0.6947,-0.6947
348.1333,0.6871,-0.6871
348.1667,0.6762,-0.6762
348.2000,0.6621,-0.6621
348.2333,0.6448,-0.6448
348.2667,0.6243,-0.6243
348.3000,0.6009,-0.6009
348.3333,0.5744,-0.5744
348.3667,0.5452,-0.5452
348.4000,0.5133,-0.5133
348.4333,0.4788,-0.4788
348.4667,0.4419,-0.4419
348.5000,0.4029,-0.4029
348.5333,0.3618,-0.3618
348.5667,0.3189,-0.3189
348.6000,0.2743,-0.2743
348.6333,0.2283,-0.2283
348.6667,0.1812,-0.1812
348.7000,0.1331,-0.1331
348.7333,0.0842,-0.0842
348.7667,0.0349,-0.0349
348.8000,-0.0147,0.0147
348.8333,-0.0642,0.0642
348.8667,-0.1135,0.1135
348.9000,-0.1623,0.1623
348.9333,-0.2103,0.2103
348.9667,-0.2573,0.2573
349.0000,-0.3030,0.3030
349.0333,-0.3473,0.3473
349.0667,-0.3899,0.3899
349.1000,-0.4305,0.4305
349.1333,-0.4689,0.4689
349.1667,-0.5050,0.5050
349.2000,-0.5385,0.5385
349.2333,-0.5693,0.5693
349.2667,-0.5971,0.5971
349.3000,-0.6219,0.6219
349.3333,-0.6435,0.6435
349.3667,-0.6617,0.6617
349.4000,-0.6765,0.6765
349.4333,-0.6877,0.6877
349.4667,-0.6954,0.6954
349.5000,-0.6994,0.6994
349.5333,-0.6997,0.6997
349.5667,-0.6963,0.6963
349.6000,-0.6891,0.6891
349.6333,-0.6783,0.6783
349.6667,-0.6639,0.6639
349.7000,-0.6459,0.6459
349.7333,-0.6244,0.6244
349.7667,-0.5995,0.5995
349.8000,-0.5714,0.5714
349.8333,-0.5401,0.5401
349.8667,-0.5059,0.5059
349.9000,-0.4689,0.4689
349.9333,-0.4292,0.4292
349.9667,-0.3872,0.3872
350.0000,-0.3431,0.3431
350.0333,-0.2970,0.2970
350.0667,-0.2492,0.2492
350.1000,-0.1999,0.1999
350.1333,-0.1495,0.1495
350.1667,-0.0983,0.0983
350.2000,-0.0464,0.0464
350.2333,0.0058,-0.0058
350.2667,0.0580,-0.0580
350.3000,0.1100,-0.1100
350.3333,0.1614,-0.1614
350.3667,0.2120,-0.2120
350.4000,0.2614,-0.2614
350.4333,0.3095,-0.3095
350.4667,0.3558,-0.3558
350.5000,0.4001,-0.4001
350.5333,0.4423,-0.4423
350.5667,0.4819,-0.4819
350.6000,0.5189,-0.5189
350.6333,0.5529,-0.5529
350.6667,0.5839,-0.5839
350.7000,0.6114,-0.6114
350.7333,0.6355,-0.6355
350.7667,0.6560,-0.6560
350.8000,0.6727,-0.6727
350.8333,0.6855,-0.6855
350.8667,0.6943,-0.6943
350.9000,0.6991,-0.6991
350.9333,0.6998,-0.6998
350.9667,0.6964,-0.6964
351.0000,0.6889,-0.6889
351.0333,0.6774,-0.6774
351.0667,0.6618,-0.6618
351.1000,0.6423,-0.6423
351.1333,0.6190,-0.6190
351.1667,0.5920,-0.5920
351.2000,0.5614,-0.5614
351.2333,0.5275,-0.5275
351.2667,0.4904,-0.4904
351.3000,0.4502,-0.4502
351.3333,0.4074,-0.4074
351.3667,0.3620,-0.3620
351.4000,0.3144,-0.3144
351.4333,0.2648,-0.2648
351.4667,0.2136,-0.2136
351.5000,0.1610,-0.1610
351.5333,0.1074,-0.1074
351.5667,0.0530,-0.0530
351.6000,-0.0017,0.0017
351.6333,-0.0565,0.0565
351.6667,-0.1110,0.1110
351.7000,-0.1648,0.1648
351.7333,-0.2177,0.2177
351.7667,-0.2694,0.2694
351.8000,-0.3194,0.3194
351.8333,-0.3674,0.3674
351.8667,-0.4133,0.4133
351.9000,-0.4566,0.4566
351.9333,-0.4971,0.4971
351.9667,-0.5346,0.5346
352.0000,-0.5687,0.5687
352.0333,-0.5993,0.5993
352.0667,-0.6261,0.6261
352.1000,-0.6490,0.6490
352.1333,-0.6678,0.6678
352.1667,-0.6824,0.6824
352.2000,-0.6927,0.6927
352.2333,-0.6985,0.6985
352.2667,-0.6999,0.6999
352.3000,-0.6968,0.6968
352.3333,-0.6893,0.6893
352.3667,-0.6772,0.6772
352.4000,-0.6608,0.6608
352.4333,-0.6401,0.6401
352.4667,-0.6153,0.6153
352.5000,-0.5864,0.5864
352.5333,-0.5536,0.5536
352.5667,-0.5173,0.5173
352.6000,-0.4775,0.4775
352.6333,-0.4345,0.4345
352.6667,-0.3886,0.3886
352.7000,-0.3401,0.3401
352.7333,-0.2893,0.2893
352.7667,-0.2366,0.2366
352.8000,-0.1822,0.1822
352.8333,-0.1266,0.1266
352.8667,-0.0700,0.0700
352.9000,-0.0129,0.0129
352.9333,0.0443,-0.0443
352.9667,0.1013,-0.1013
353.0000,0.1576,-0.1576
353.0333,0.2130,-0.2130
353.0667,0.2670,-0.2670
353.1000,0.3192,-0.3192
353.1333,0.3694,-0.3694
353.1667,0.4171,-0.4171
353.2000,0.4620,-0.4620
353.2333,0.5038,-0.5038
353.2667,0.5422,-0.5422
353.3000,0.5769,-0.5769
353.3333,0.6078,-0.6078
353.3667,0.6344,-0.6344
353.4000,0.6568,-0.6568
353.4333,0.6746,-0.6746
353.4667,0.6878,-0.6878
353.5000,0.6962,-0.6962
353.5333,0.6999,-0.6999
353.5667,0.6986,-0.6986
353.6000,0.6925,-0.6925
353.6333,0.6815,-0.6815
353.6667,0.6815,-0.6815
353.7000,0.6566,-0.6566
353.7333,0.6318,-0.6318
353.7667,0.6070,-0.6070
353.8000,0.5821,-0.5821
353.8333,0.5573,-0.5573
353.8667,0.5324,-0.5324
353.9000,0.5076,-0.5076
353.9333,0.4827,-0.4827
353.9667,0.4579,-0.4579
354.0000,0.4330,-0.4330
354.0333,0.4394,-0.4318
354.0667,0.4458,-0.4306
354.1000,0.4521,-0.4293
354.1333,0.4585,-0.4279
354.1667,0.4648,-0.4265
354.2000,0.4711,-0.4250
354.2333,0.4774,-0.4235
354.2667,0.4837,-0.4219
354.3000,0.4899,-0.4202
354.3333,0.4961,-0.4185
354.3667,0.5023,-0.4167
354.4000,0.5085,-0.4148
354.4333,0.5147,-0.4129
354.4667,0.5208,-0.4109
354.5000,0.5269,-0.4088
354.5333,0.5329,-0.4066
354.5667,0.5390,-0.4044
354.6000,0.5450,-0.4021
354.6333,0.5510,-0.3998
354.6667,0.5569,-0.3974
354.7000,0.5628,-0.3948
354.7333,0.5686,-0.3923
354.7667,0.5745,-0.3896
354.8000,0.5802,-0.3869
354.8333,0.5860,-0.3841
354.8667,0.5917,-0.3812
354.9000,0.5973,-0.3782
354.9333,0.6029,-0.3751
354.9667,0.6085,-0.3720
355.0000,0.6140,-0.3688
355.0333,0.6194,-0.3655
355.0667,0.6248,-0.3621
355.1000,0.6302,-0.3587
355.1333,0.6355,-0.3551
355.1667,0.6407,-0.3515
355.2000,0.6459,-0.3478
355.2333,0.6510,-0.3440
355.2667,0.6561,-0.3401
355.3000,0.6611,-0.3361
355.3333,0.6660,-0.3320
355.3667,0.6709,-0.3279
355.4000,0.6757,-0.3236
355.4333,0.6804,-0.3193
355.4667,0.6851,-0.3149
355.5000,0.6897,-0.3103
355.5333,0.6942,-0.3057
355.5667,0.6986,-0.3010
355.6000,0.7030,-0.2962
355.6333,0.7073,-0.2913
355.6667,0.7115,-0.2864
355.7000,0.7156,-0.2813
355.7333,0.7197,-0.2761
355.7667,0.7237,-0.2708
355.8000,0.7275,-0.2655
355.8333,0.7313,-0.2600
355.8667,0.7351,-0.2545
355.9000,0.7387,-0.2488
355.9333,0.7422,-0.2431
355.9667,0.7457,-0.2372
356.0000,0.7490,-0.2313
356.0333,0.7523,-0.2252
356.0667,0.7554,-0.2191
356.1000,0.7585,-0.2128
356.1333,0.7615,-0.2065
356.1667,0.7643,-0.2001
356.2000,0.7671,-0.1935
356.2333,0.7697,-0.1869
356.2667,0.7723,-0.1802
356.3000,0.7747,-0.1733
356.3333,0.7771,-0.1664
356.3667,0.7793,-0.1594
356.4000,0.7815,-0.1523
356.4333,0.7835,-0.1451
356.4667,0.7854,-0.1377
356.5000,0.7872,-0.1303
356.5333,0.7889,-0.1228
356.5667,0.7904,-0.1152
356.6000,0.7919,-0.1075
356.6333,0.7932,-0.0997
356.6667,0.7944,-0.0918
356.7000,0.7955,-0.0838
356.7333,0.7965,-0.0757
356.7667,0.7973,-0.0675
356.8000,0.7981,-0.0592
356.8333,0.7987,-0.0509
356.8667,0.7992,-0.0424
356.9000,0.7995,-0.0339
356.9333,0.7997,-0.0252
356.9667,0.7998,-0.0165
357.0000,0.7998,-0.0077
357.0333,0.7997,0.0013
357.0667,0.7994,0.0103
357.1000,0.7990,0.0193
357.1333,0.7984,0.0285
357.1667,0.7977,0.0378
357.2000,0.7969,0.0471
357.2333,0.7960,0.0565
357.2667,0.7949,0.0660
357.3000,0.7937,0.0756
357.3333,0.7924,0.0853
357.3667,0.7909,0.0950
357.4000,0.7893,0.1048
357.4333,0.7875,0.1147
357.4667,0.7856,0.1246
357.5000,0.7836,0.1347
357.5333,0.7815,0.1448
357.5667,0.7792,0.1549
357.6000,0.7767,0.1651
357.6333,0.7742,0.1754
357.6667,0.7714,0.1858
357.7000,0.7686,0.1962
357.7333,0.7656,0.2067
357.7667,0.7625,0.2172
357.8000,0.7592,0.2278
357.8333,0.7558,0.2384
357.8667,0.7523,0.2491
357.9000,0.7487,0.2598
357.9333,0.7448,0.2705
357.9667,0.7409,0.2814
358.0000,0.7368,0.2922
358.0333,0.7326,0.3031
358.0667,0.7283,0.3140
358.1000,0.7238,0.3249
358.1333,0.7192,0.3359
358.1667,0.7144,0.3469
358.2000,0.7096,0.3580
358.2333,0.7046,0.3690
358.2667,0.6994,0.3801
358.3000,0.6942,0.3911
358.3333,0.6888,0.4022
358.3667,0.6832,0.4133
358.4000,0.6776,0.4244
358.4333,0.6718,0.4355
358.4667,0.6659,0.4466
358.5000,0.6599,0.4577
358.5333,0.6537,0.4688
358.5667,0.6475,0.4799
358.6000,0.6411,0.4910
358.6333,0.6346,0.5020
358.6667,0.6280,0.5130
358.7000,0.6212,0.5240
358.7333,0.6144,0.5350
358.7667,0.6074,0.5459
358.8000,0.6004,0.5568
358.8333,0.5932,0.5677
358.8667,0.5859,0.5785
358.9000,0.5785,0.5892
358.9333,0.5710,0.5999
358.9667,0.5635,0.6106
359.0000,0.5558,0.6212
359.0333,0.5480,0.6317
359.0667,0.5401,0.6421
359.1000,0.5321,0.6525
359.1333,0.5241,0.6628
359.1667,0.5159,0.6730
359.2000,0.5077,0.6832
359.2333,0.4994,0.6932
359.2667,0.4910,0.7031
359.3000,0.4826,0.7130
